REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"STC","TM74","MINWND",1,2033,0.0638094328286976
"STC","TM74","MINWND",1,2034,0.0638094328286976
"STC","TM74","MINWND",1,2035,0.0638094328286976
"STC","TM74","MINWND",1,2036,0.0638094328286976
"STC","TM74","MINWND",1,2037,0.116796513313498
"STC","TM74","MINWND",1,2038,0.0638094328286976
"STC","TM74","MINWND",1,2039,0.0638094328286976
"STC","TM74","MINWND",1,2040,0.0474945210259056
"STC","TM74","MINWND",1,2041,0.0869337684322056
"STC","TM74","MINWND",1,2042,0.0474945210259056
"STC","TM74","MINWND",1,2043,0.0474945210259056
"STC","TM74","MINWND",1,2044,0.0474945210259056
"STC","TM74","MINWND",1,2045,0.0474945210259056
"STC","TM74","MINWND",1,2046,0.0474945210259056
"STC","TM74","MINWND",1,2047,0.0474945210259056
"STC","TM74","MINWND",1,2048,0.0474945210259056
"STC","TM74","IMPDSL",1,2019,0.322607989676544
"STC","TM74","IMPDSL",1,2020,0.102355588547972
"STC","TM74","IMPDSL",1,2021,0.163022845540783
"STC","TM74","IMPDSL",1,2022,0.352991692604266
"STC","TM74","IMPDSL",1,2023,0.352991692604266
"STC","TM74","IMPDSL",1,2024,0.00471617617509782
"STC","TM74","IMPDSL",1,2025,0.223257672420325
"STC","TM74","IMPDSL",1,2026,0.0196030413627227
"STC","TM74","IMPDSL",1,2027,0.349898169806155
"STC","TM74","IMPDSL",1,2028,0.352991692604266
"STC","TM74","IMPDSL",1,2029,0.352991692604266
"STC","TM74","IMPDSL",1,2034,0.0989999968320003
"STC","TM74","IMPDSL",1,2035,0.0989999968320003
"STC","TM74","IMPDSL",1,2036,0.0989999968320003
"STC","TM74","IMPDSL",1,2037,0.08249999736
"STC","TM74","IMPDSL",1,2038,0.08249999736
"STC","TM74","IMPDSL",1,2039,0.08249999736
"STC","TM74","IMPDSL",1,2040,0.08249999736
"STC","TM74","PWRDIE",1,2019,0.0977599968716801
"STC","TM74","PWRDIE",1,2020,0.0310168450145371
"STC","TM74","PWRDIE",1,2021,0.0494008622850857
"STC","TM74","PWRDIE",1,2022,0.10696717957705
"STC","TM74","PWRDIE",1,2023,0.10696717957705
"STC","TM74","PWRDIE",1,2024,0.00142914429548419
"STC","TM74","PWRDIE",1,2025,0.0676538401273713
"STC","TM74","PWRDIE",1,2026,0.00594031556446143
"STC","TM74","PWRDIE",1,2027,0.106029748426108
"STC","TM74","PWRDIE",1,2028,0.10696717957705
"STC","TM74","PWRDIE",1,2029,0.10696717957705
"STC","TM74","PWRDIE",1,2034,0.0299999990400001
"STC","TM74","PWRDIE",1,2035,0.0299999990400001
"STC","TM74","PWRDIE",1,2036,0.0299999990400001
"STC","TM74","PWRDIE",1,2037,0.0249999992
"STC","TM74","PWRDIE",1,2038,0.0249999992
"STC","TM74","PWRDIE",1,2039,0.0249999992
"STC","TM74","PWRDIE",1,2040,0.0249999992
"STC","TM74","PWRWND",1,2020,0.016314911802792
"STC","TM74","PWRWND",1,2024,0.0638094328286976
"STC","TM74","PWRWND",1,2026,0.0638094328286976
"STC","TM74","PWRWND",1,2030,0.0638094328286976
"STC","TM74","PWRWND",1,2031,0.0638094328286976
"STC","TM74","PWRWND",1,2032,0.0638094328286976
"STC","TM74","PWRWND",1,2033,0.0638094328286976
"STC","TM74","PWRWND",1,2034,0.0638094328286976
"STC","TM74","PWRWND",1,2035,0.0638094328286976
"STC","TM74","PWRWND",1,2036,0.0638094328286976
"STC","TM74","PWRWND",1,2037,0.0638094328286976
"STC","TM74","PWRWND",1,2038,0.0638094328286976
"STC","TM74","PWRWND",1,2039,0.0638094328286976
"STC","TM74","PWRWND",1,2040,0.0474945210259056
"STC","TM74","PWRWND",1,2041,0.0474945210259056
"STC","TM74","PWRWND",1,2042,0.0474945210259056
"STC","TM74","PWRWND",1,2043,0.0474945210259056
"STC","TM74","PWRWND",1,2044,0.0474945210259056
"STC","TM74","PWRWND",1,2045,0.0474945210259056
"STC","TM74","PWRWND",1,2046,0.0474945210259056
"STC","TM74","PWRWND",1,2047,0.0474945210259056
"STC","TM74","PWRWND",1,2048,0.0474945210259056
"STC","TM74","BAT",1,2030,0.0143444601738338
"STC","TM74","BAT",1,2031,0.014934591666225
"STC","TM74","BAT",1,2032,0.0155312703308268
"STC","TM74","BAT",1,2033,0.0161345709981658
"STC","TM74","BAT",1,2039,0.298829582325224
"STC","TM74","BAT",1,2040,0.0118645255799355
"STC","TM74","BAT",1,2041,0.0375236220811567
"STC","TM74","BAT",1,2042,0.334865214644287
"STC","TM74","BAT",1,2043,0.0388639236166484
"STC","TM74","BAT",1,2044,0.0400317582486966
"STC","TM74","BAT",1,2045,0.0411995923818745
"STC","TM74","BAT",1,2046,0.0423674270139226
"STC","TM74","BAT",1,2047,0.0435352611471006
"STC","TM74","BAT",1,2048,0.0447030957791487
"STC","TM74","BAT",1,2049,0.0933654509382323
"STC","TM74","BAT",1,2050,0.0933736947679169
"STC","TM74","DEMRESELC",1,2019,0.0212570028793644
"STC","TM74","DEMRESELC",1,2020,0.0217263692161379
"STC","TM74","DEMRESELC",1,2021,0.0222092327649334
"STC","TM74","DEMRESELC",1,2022,0.0227061205721158
"STC","TM74","DEMRESELC",1,2023,0.0230605889454756
"STC","TM74","DEMRESELC",1,2024,0.0239649355552865
"STC","TM74","DEMRESELC",1,2025,0.0248922230644116
"STC","TM74","DEMRESELC",1,2026,0.0255499880629817
"STC","TM74","DEMRESELC",1,2027,0.0262096469024521
"STC","TM74","DEMRESELC",1,2028,0.0268712135013008
"STC","TM74","DEMRESELC",1,2029,0.0275347013140566
"STC","TM74","DEMRESELC",1,2030,0.0282001242591973
"STC","TM74","DEMRESELC",1,2031,0.0285220373126212
"STC","TM74","DEMRESELC",1,2032,0.0288477705242944
"STC","TM74","DEMRESELC",1,2033,0.0291773702891434
"STC","TM74","DEMRESELC",1,2034,0.029510885321841
"STC","TM74","DEMRESELC",1,2035,0.0298483634091615
"STC","TM74","DEMRESELC",1,2036,0.0301898541936763
"STC","TM74","DEMRESELC",1,2037,0.0305354073179569
"STC","TM74","DEMRESELC",1,2038,0.0308850724245745
"STC","TM74","DEMRESELC",1,2039,0.0312389014758468
"STC","TM74","DEMRESELC",1,2040,0.0315969455061931
"STC","TM74","DEMRESELC",1,2041,0.0319592574058295
"STC","TM74","DEMRESELC",1,2042,0.0323258896010231
"STC","TM74","DEMRESELC",1,2043,0.0326968959098885
"STC","TM74","DEMRESELC",1,2044,0.0331390595093983
"STC","TM74","DEMRESELC",1,2045,0.0335812231089081
"STC","TM74","DEMRESELC",1,2046,0.0340233867084179
"STC","TM74","DEMRESELC",1,2047,0.0344655503079277
"STC","TM74","DEMRESELC",1,2048,0.0349077139074375
"STC","TM74","DEMRESELC",1,2049,0.0353498775069473
"STC","TM74","DEMRESELC",1,2050,0.035353710655776
"STC","TM74","DEMCOMELC",1,2019,0.0331678368904679
"STC","TM74","DEMCOMELC",1,2020,0.0222921646239781
"STC","TM74","DEMCOMELC",1,2021,0.0237335691601963
"STC","TM74","DEMCOMELC",1,2022,0.0345173275098681
"STC","TM74","DEMCOMELC",1,2023,0.0353900889176567
"STC","TM74","DEMCOMELC",1,2024,0.0367069411702025
"STC","TM74","DEMCOMELC",1,2025,0.0380258482540437
"STC","TM74","DEMCOMELC",1,2026,0.0393172779426562
"STC","TM74","DEMCOMELC",1,2027,0.0406087071673195
"STC","TM74","DEMCOMELC",1,2028,0.0419001368559319
"STC","TM74","DEMCOMELC",1,2029,0.0431915665445444
"STC","TM74","DEMCOMELC",1,2030,0.0444829962331569
"STC","TM74","DEMCOMELC",1,2031,0.0447099054676568
"STC","TM74","DEMCOMELC",1,2032,0.0449390834140633
"STC","TM74","DEMCOMELC",1,2033,0.0451705532698396
"STC","TM74","DEMCOMELC",1,2034,0.045404338232449
"STC","TM74","DEMCOMELC",1,2035,0.0456404605714563
"STC","TM74","DEMCOMELC",1,2036,0.045878943948274
"STC","TM74","DEMCOMELC",1,2037,0.0461198124882638
"STC","TM74","DEMCOMELC",1,2038,0.0463630898528382
"STC","TM74","DEMCOMELC",1,2039,0.0466087997034099
"STC","TM74","DEMCOMELC",1,2040,0.0468569670932391
"STC","TM74","DEMCOMELC",1,2041,0.0471076156837384
"STC","TM74","DEMCOMELC",1,2042,0.0473607709921173
"STC","TM74","DEMCOMELC",1,2043,0.0476164576076868
"STC","TM74","DEMCOMELC",1,2044,0.0482603802159818
"STC","TM74","DEMCOMELC",1,2045,0.0489043023603275
"STC","TM74","DEMCOMELC",1,2046,0.0495482249686224
"STC","TM74","DEMCOMELC",1,2047,0.0501921471129681
"STC","TM74","DEMCOMELC",1,2048,0.0508360697212631
"STC","TM74","DEMCOMELC",1,2049,0.0514799918656087
"STC","TM74","DEMCOMELC",1,2050,0.0514838254783867
"STC","TM74","PWRDIST",1,2019,0.0585213330858412
"STC","TM74","PWRDIST",1,2020,0.0473317568173291
"STC","TM74","PWRDIST",1,2021,0.0494008622850857
"STC","TM74","PWRDIST",1,2022,0.0615305893354666
"STC","TM74","PWRDIST",1,2023,0.0628501912506798
"STC","TM74","PWRDIST",1,2024,0.0652385771241818
"STC","TM74","PWRDIST",1,2025,0.0676538401273713
"STC","TM74","PWRDIST",1,2026,0.069749748393159
"STC","TM74","PWRDIST",1,2027,0.0718476925481415
"STC","TM74","PWRDIST",1,2028,0.0739476885561643
"STC","TM74","PWRDIST",1,2029,0.0760497503855925
"STC","TM74","PWRDIST",1,2030,0.0781538930025314
"STC","TM74","PWRDIST",1,2031,0.0787440244949226
"STC","TM74","PWRDIST",1,2032,0.0793407031595244
"STC","TM74","PWRDIST",1,2033,0.0799440038268634
"STC","TM74","PWRDIST",1,2034,0.0805540038218172
"STC","TM74","PWRDIST",1,2035,0.0811707784737826
"STC","TM74","PWRDIST",1,2036,0.0817944066042477
"STC","TM74","PWRDIST",1,2037,0.0824249675335706
"STC","TM74","PWRDIST",1,2038,0.0830625400832395
"STC","TM74","PWRDIST",1,2039,0.0837072055690933
"STC","TM74","PWRDIST",1,2040,0.0843590458058411
"STC","TM74","PWRDIST",1,2041,0.0850181431070623
"STC","TM74","PWRDIST",1,2042,0.0856845812829466
"STC","TM74","PWRDIST",1,2043,0.086358444642554
"STC","TM74","PWRDIST",1,2044,0.0875262792746022
"STC","TM74","PWRDIST",1,2045,0.0886941134077801
"STC","TM74","PWRDIST",1,2046,0.0898619480398282
"STC","TM74","PWRDIST",1,2047,0.0910297821730062
"STC","TM74","PWRDIST",1,2048,0.0921976168050544
"STC","TM74","PWRDIST",1,2049,0.0933654509382323
"STC","TM74","PWRDIST",1,2050,0.0933736947679169
"STC","TM75","MINSOL",1,2019,0.0116014487021134
"STC","TM75","MINSOL",1,2020,0.00043685645642496
"STC","TM75","MINSOL",1,2022,0.0122040058138632
"STC","TM75","MINSOL",1,2023,0.0639035407584163
"STC","TM75","MINSOL",1,2027,0.134939579742697
"STC","TM75","MINSOL",1,2028,0.156875736313733
"STC","TM75","MINSOL",1,2029,0.0379946765570328
"STC","TM75","MINSOL",1,2030,0.0765373500807872
"STC","TM75","MINSOL",1,2031,0.0778531375955373
"STC","TM75","MINSOL",1,2032,0.0791835230220459
"STC","TM75","MINSOL",1,2033,0.0805286743186086
"STC","TM75","MINSOL",1,2034,0.0818887605558276
"STC","TM75","MINSOL",1,2035,0.244961723617238
"STC","TM75","MINSOL",1,2036,0.090215960459385
"STC","TM75","MINSOL",1,2037,0.0916218904129342
"STC","TM75","MINSOL",1,2038,0.0930434549479882
"STC","TM75","MINSOL",1,2039,0.094480834258216
"STC","TM75","MINSOL",1,2040,0.112663556432375
"STC","TM75","MINSOL",1,2041,0.141940778545402
"STC","TM75","MINSOL",1,2042,0.14342670336468
"STC","TM75","MINSOL",1,2043,0.144929183755324
"STC","TM75","MINSOL",1,2044,0.147533047890613
"STC","TM75","MINSOL",1,2045,0.150136910913596
"STC","TM75","MINSOL",1,2046,0.152740775048885
"STC","TM75","MINSOL",1,2047,0.155344638071867
"STC","TM75","MINSOL",1,2048,0.157948502207156
"STC","TM75","MINSOL",1,2049,0.628387730623401
"STC","TM75","MINSOL",1,2050,0.209271730159571
"STC","TM75","MINWND",1,2019,0.019295138022768
"STC","TM75","MINWND",1,2023,0.02916986188284
"STC","TM75","MINWND",1,2024,0.0917887930408888
"STC","TM75","MINWND",1,2025,0.0868150299506688
"STC","TM75","MINWND",1,2027,0.0557998007982127
"STC","TM75","MINWND",1,2029,0.099443586033342
"STC","TM75","MINWND",1,2030,0.0754654287112704
"STC","TM75","MINWND",1,2031,0.0754654287112704
"STC","TM75","MINWND",1,2032,0.0754654287112704
"STC","TM75","MINWND",1,2033,0.0754654287112704
"STC","TM75","MINWND",1,2034,0.0754654287112704
"STC","TM75","MINWND",1,2035,0.0754654287112704
"STC","TM75","MINWND",1,2036,0.0754654287112704
"STC","TM75","MINWND",1,2037,0.0754654287112704
"STC","TM75","MINWND",1,2038,0.116796513313498
"STC","TM75","MINWND",1,2039,0.0754654287112704
"STC","TM75","MINWND",1,2040,0.0561702906885024
"STC","TM75","MINWND",1,2041,0.0869337684322056
"STC","TM75","MINWND",1,2042,0.0561702906885024
"STC","TM75","MINWND",1,2043,0.0561702906885024
"STC","TM75","MINWND",1,2044,0.0869337684322056
"STC","TM75","MINWND",1,2045,0.0561702906885024
"STC","TM75","MINWND",1,2046,0.0869337684322056
"STC","TM75","MINWND",1,2047,0.0561702906885024
"STC","TM75","MINWND",1,2048,0.0561702906885024
"STC","TM75","IMPDSL",1,2019,0.322607989676544
"STC","TM75","IMPDSL",1,2020,0.231588437257943
"STC","TM75","IMPDSL",1,2021,0.243216961560201
"STC","TM75","IMPDSL",1,2022,0.352991692604266
"STC","TM75","IMPDSL",1,2023,0.352991692604266
"STC","TM75","IMPDSL",1,2024,0.321191326845416
"STC","TM75","IMPDSL",1,2025,0.333082474121642
"STC","TM75","IMPDSL",1,2026,0.343401331253569
"STC","TM75","IMPDSL",1,2028,0.352991692604266
"STC","TM75","IMPDSL",1,2033,0.339428560566857
"STC","TM75","IMPDSL",1,2034,0.0989999968320003
"STC","TM75","IMPDSL",1,2035,0.0989999968320003
"STC","TM75","IMPDSL",1,2036,0.0989999968320003
"STC","TM75","IMPDSL",1,2037,0.08249999736
"STC","TM75","IMPDSL",1,2038,0.08249999736
"STC","TM75","IMPDSL",1,2039,0.08249999736
"STC","TM75","IMPDSL",1,2040,0.08249999736
"STC","TM75","PWRDIE",1,2019,0.0977599968716801
"STC","TM75","PWRDIE",1,2020,0.0701783143205889
"STC","TM75","PWRDIE",1,2021,0.0737021095636974
"STC","TM75","PWRDIE",1,2022,0.10696717957705
"STC","TM75","PWRDIE",1,2023,0.10696717957705
"STC","TM75","PWRDIE",1,2024,0.0973307051046715
"STC","TM75","PWRDIE",1,2025,0.100934083067164
"STC","TM75","PWRDIE",1,2026,0.104061009470779
"STC","TM75","PWRDIE",1,2028,0.10696717957705
"STC","TM75","PWRDIE",1,2033,0.102857139565714
"STC","TM75","PWRDIE",1,2034,0.0299999990400001
"STC","TM75","PWRDIE",1,2035,0.0299999990400001
"STC","TM75","PWRDIE",1,2036,0.0299999990400001
"STC","TM75","PWRDIE",1,2037,0.0249999992
"STC","TM75","PWRDIE",1,2038,0.0249999992
"STC","TM75","PWRDIE",1,2039,0.0249999992
"STC","TM75","PWRDIE",1,2040,0.0249999992
"STC","TM75","PWRWND",1,2019,0.019295138022768
"STC","TM75","PWRWND",1,2027,0.0557998007982127
"STC","TM75","PWRWND",1,2029,0.0754654287112704
"STC","TM75","PWRWND",1,2030,0.0754654287112704
"STC","TM75","PWRWND",1,2031,0.0754654287112704
"STC","TM75","PWRWND",1,2032,0.0754654287112704
"STC","TM75","PWRWND",1,2033,0.0754654287112704
"STC","TM75","PWRWND",1,2034,0.0754654287112704
"STC","TM75","PWRWND",1,2035,0.0754654287112704
"STC","TM75","PWRWND",1,2036,0.0754654287112704
"STC","TM75","PWRWND",1,2037,0.0754654287112704
"STC","TM75","PWRWND",1,2038,0.0754654287112704
"STC","TM75","PWRWND",1,2039,0.0754654287112704
"STC","TM75","PWRWND",1,2040,0.0561702906885024
"STC","TM75","PWRWND",1,2041,0.0561702906885024
"STC","TM75","PWRWND",1,2042,0.0561702906885024
"STC","TM75","PWRWND",1,2043,0.0561702906885024
"STC","TM75","PWRWND",1,2044,0.0561702906885024
"STC","TM75","PWRWND",1,2045,0.0561702906885024
"STC","TM75","PWRWND",1,2046,0.0561702906885024
"STC","TM75","PWRWND",1,2047,0.0561702906885024
"STC","TM75","PWRWND",1,2048,0.0561702906885024
"STC","TM75","PWRSOL",1,2019,0.0115663011653695
"STC","TM75","PWRSOL",1,2027,0.0513911724589615
"STC","TM75","PWRSOL",1,2028,0.00335681866607332
"STC","TM75","PWRSOL",1,2029,0.0257906707431696
"STC","TM75","PWRSOL",1,2030,0.064333344266924
"STC","TM75","PWRSOL",1,2031,0.0656491317816742
"STC","TM75","PWRSOL",1,2032,0.0669795172081827
"STC","TM75","PWRSOL",1,2033,0.0683246685047454
"STC","TM75","PWRSOL",1,2034,0.0696847547419644
"STC","TM75","PWRSOL",1,2035,0.0710599472150559
"STC","TM75","PWRSOL",1,2036,0.0780119546455218
"STC","TM75","PWRSOL",1,2037,0.079417884599071
"STC","TM75","PWRSOL",1,2038,0.080839449134125
"STC","TM75","PWRSOL",1,2039,0.0822768284443528
"STC","TM75","PWRSOL",1,2040,0.100459550618512
"STC","TM75","PWRSOL",1,2041,0.129736772731539
"STC","TM75","PWRSOL",1,2042,0.131222697550817
"STC","TM75","PWRSOL",1,2043,0.132725177941461
"STC","TM75","PWRSOL",1,2044,0.13532904207675
"STC","TM75","PWRSOL",1,2045,0.137932905099732
"STC","TM75","PWRSOL",1,2046,0.140536769235021
"STC","TM75","PWRSOL",1,2047,0.143140632258004
"STC","TM75","PWRSOL",1,2048,0.145744496393293
"STC","TM75","PWRSOL",1,2049,0.197049343479218
"STC","TM75","PWRSOL",1,2050,0.197067724345708
"STC","TM75","BAT",1,2047,0.356336435710045
"STC","TM75","DEMRESELC",1,2019,0.03171373702284
"STC","TM75","DEMRESELC",1,2020,0.0324139938114516
"STC","TM75","DEMRESELC",1,2021,0.0331343873538206
"STC","TM75","DEMRESELC",1,2022,0.0338757039606945
"STC","TM75","DEMRESELC",1,2023,0.0344045422376351
"STC","TM75","DEMRESELC",1,2024,0.0357537545759787
"STC","TM75","DEMRESELC",1,2025,0.0371371928892653
"STC","TM75","DEMRESELC",1,2026,0.0381185253144366
"STC","TM75","DEMRESELC",1,2027,0.0391026831977695
"STC","TM75","DEMRESELC",1,2028,0.0400896873045127
"STC","TM75","DEMRESELC",1,2029,0.0410795577077397
"STC","TM75","DEMRESELC",1,2030,0.0420723151726993
"STC","TM75","DEMRESELC",1,2031,0.0425525835331282
"STC","TM75","DEMRESELC",1,2032,0.0430385512621271
"STC","TM75","DEMRESELC",1,2033,0.0435302875771914
"STC","TM75","DEMRESELC",1,2034,0.0440278651566913
"STC","TM75","DEMRESELC",1,2035,0.0445313552946469
"STC","TM75","DEMRESELC",1,2036,0.0450408320537784
"STC","TM75","DEMRESELC",1,2037,0.0455563694968058
"STC","TM75","DEMRESELC",1,2038,0.0460780416864492
"STC","TM75","DEMRESELC",1,2039,0.0466059261463034
"STC","TM75","DEMRESELC",1,2040,0.0471400990156133
"STC","TM75","DEMRESELC",1,2041,0.0476806392023237
"STC","TM75","DEMRESELC",1,2042,0.0482276249222044
"STC","TM75","DEMRESELC",1,2043,0.0487811364675499
"STC","TM75","DEMRESELC",1,2044,0.0494408089620924
"STC","TM75","DEMRESELC",1,2045,0.0501004814566348
"STC","TM75","DEMRESELC",1,2046,0.0507601539511773
"STC","TM75","DEMRESELC",1,2047,0.0514198264457197
"STC","TM75","DEMRESELC",1,2048,0.0520794989402622
"STC","TM75","DEMRESELC",1,2049,0.0527391714348046
"STC","TM75","DEMRESELC",1,2050,0.0527448901842733
"STC","TM75","DEMCOMELC",1,2019,0.0494837424979549
"STC","TM75","DEMCOMELC",1,2020,0.0332581150111712
"STC","TM75","DEMCOMELC",1,2021,0.035408574540418
"STC","TM75","DEMCOMELC",1,2022,0.0514970738627444
"STC","TM75","DEMCOMELC",1,2023,0.0527991636224047
"STC","TM75","DEMCOMELC",1,2024,0.0547638011713659
"STC","TM75","DEMCOMELC",1,2025,0.0567315043631976
"STC","TM75","DEMCOMELC",1,2026,0.0586582134933875
"STC","TM75","DEMCOMELC",1,2027,0.0605849219314024
"STC","TM75","DEMCOMELC",1,2028,0.0625116310615924
"STC","TM75","DEMCOMELC",1,2029,0.0644383401917823
"STC","TM75","DEMCOMELC",1,2030,0.0663650493219722
"STC","TM75","DEMCOMELC",1,2031,0.0667035796327513
"STC","TM75","DEMCOMELC",1,2032,0.0670454946790546
"STC","TM75","DEMCOMELC",1,2033,0.0673908290696301
"STC","TM75","DEMCOMELC",1,2034,0.0677396174132252
"STC","TM75","DEMCOMELC",1,2035,0.0680918929342378
"STC","TM75","DEMCOMELC",1,2036,0.0684476909335906
"STC","TM75","DEMCOMELC",1,2037,0.0688070474043811
"STC","TM75","DEMCOMELC",1,2038,0.069169997647532
"STC","TM75","DEMCOMELC",1,2039,0.0695365769639659
"STC","TM75","DEMCOMELC",1,2040,0.0699068227311304
"STC","TM75","DEMCOMELC",1,2041,0.0702807702499481
"STC","TM75","DEMCOMELC",1,2042,0.0706584575900414
"STC","TM75","DEMCOMELC",1,2043,0.071039921436683
"STC","TM75","DEMCOMELC",1,2044,0.0720006021299312
"STC","TM75","DEMCOMELC",1,2045,0.0729612821310045
"STC","TM75","DEMCOMELC",1,2046,0.0739219628242527
"STC","TM75","DEMCOMELC",1,2047,0.074882642825326
"STC","TM75","DEMCOMELC",1,2048,0.0758433235185742
"STC","TM75","DEMCOMELC",1,2049,0.0768040035196475
"STC","TM75","DEMCOMELC",1,2050,0.0768097229612912
"STC","TM75","PWRDIST",1,2019,0.0873091177642956
"STC","TM75","PWRDIST",1,2020,0.0706151707770138
"STC","TM75","PWRDIST",1,2021,0.0737021095636974
"STC","TM75","PWRDIST",1,2022,0.0917986858316548
"STC","TM75","PWRDIST",1,2023,0.0937674256559569
"STC","TM75","PWRDIST",1,2024,0.0973307051046716
"STC","TM75","PWRDIST",1,2025,0.100934083067164
"STC","TM75","PWRDIST",1,2026,0.104061009470779
"STC","TM75","PWRDIST",1,2027,0.107190973257174
"STC","TM75","PWRDIST",1,2028,0.110323998243124
"STC","TM75","PWRDIST",1,2029,0.113460105268303
"STC","TM75","PWRDIST",1,2030,0.116599316660937
"STC","TM75","PWRDIST",1,2031,0.117479745339655
"STC","TM75","PWRDIST",1,2032,0.118369941872238
"STC","TM75","PWRDIST",1,2033,0.119270017899808
"STC","TM75","PWRDIST",1,2034,0.120180088784856
"STC","TM75","PWRDIST",1,2035,0.121100266912779
"STC","TM75","PWRDIST",1,2036,0.122030669878891
"STC","TM75","PWRDIST",1,2037,0.122971416022782
"STC","TM75","PWRDIST",1,2038,0.123922622939765
"STC","TM75","PWRDIST",1,2039,0.124884411946526
"STC","TM75","PWRDIST",1,2040,0.125856905104026
"STC","TM75","PWRDIST",1,2041,0.126840225217497
"STC","TM75","PWRDIST",1,2042,0.127834497324995
"STC","TM75","PWRDIST",1,2043,0.128839847208853
"STC","TM75","PWRDIST",1,2044,0.130582162464541
"STC","TM75","PWRDIST",1,2045,0.132324476975956
"STC","TM75","PWRDIST",1,2046,0.134066792231645
"STC","TM75","PWRDIST",1,2047,0.13580910674306
"STC","TM75","PWRDIST",1,2048,0.137551421998749
"STC","TM75","PWRDIST",1,2049,0.139293736510164
"STC","TM75","PWRDIST",1,2050,0.139306035640392
"STC","TM75","PWRSOLDIST",1,2019,3.5147536743926e-05
"STC","TM75","PWRSOLDIST",1,2020,0.00043685645642496
"STC","TM75","PWRSOLDIST",1,2022,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2029,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2030,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2031,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2032,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2033,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2034,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2035,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2036,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2037,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2038,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2039,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2040,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2041,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2042,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2043,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2044,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2045,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2046,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2047,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2048,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2049,0.0122040058138632
"STC","TM75","PWRSOLDIST",1,2050,0.0122040058138632
"STC","TM76","MINSOL",1,2019,8.77817582410867e-05
"STC","TM76","MINSOL",1,2020,0.00109105875963216
"STC","TM76","MINSOL",1,2022,0.030479777167044
"STC","TM76","MINSOL",1,2023,0.0639035407584163
"STC","TM76","MINSOL",1,2024,0.185103354650848
"STC","TM76","MINSOL",1,2025,0.141970316628648
"STC","TM76","MINSOL",1,2026,0.130647646891022
"STC","TM76","MINSOL",1,2027,0.134939579742697
"STC","TM76","MINSOL",1,2028,0.156875736313733
"STC","TM76","MINSOL",1,2029,0.0354809462358561
"STC","TM76","MINSOL",1,2030,0.224490520598609
"STC","TM76","MINSOL",1,2031,0.228494882614849
"STC","TM76","MINSOL",1,2032,0.199120747622638
"STC","TM76","MINSOL",1,2033,0.236637396133802
"STC","TM76","MINSOL",1,2034,0.240776573323186
"STC","TM76","MINSOL",1,2035,0.244961723617238
"STC","TM76","MINSOL",1,2036,0.266118904529128
"STC","TM76","MINSOL",1,2037,0.270397598801854
"STC","TM76","MINSOL",1,2038,0.274723874103901
"STC","TM76","MINSOL",1,2039,0.279098278822202
"STC","TM76","MINSOL",1,2040,0.334434114745431
"STC","TM76","MINSOL",1,2041,0.423534060486051
"STC","TM76","MINSOL",1,2042,0.360872171486468
"STC","TM76","MINSOL",1,2043,0.432628732823033
"STC","TM76","MINSOL",1,2044,0.440553123746275
"STC","TM76","MINSOL",1,2045,0.448477511284412
"STC","TM76","MINSOL",1,2046,0.456401902207654
"STC","TM76","MINSOL",1,2047,0.390879137177181
"STC","TM76","MINSOL",1,2048,0.472250680669034
"STC","TM76","MINSOL",1,2049,0.628387730623401
"STC","TM76","MINSOL",1,2050,0.628443669475814
"STC","TM76","MINWND",1,2019,0.02043868492836
"STC","TM76","MINWND",1,2020,0.02043868492836
"STC","TM76","MINWND",1,2021,0.0152300947343585
"STC","TM76","MINWND",1,2023,0.02916986188284
"STC","TM76","MINWND",1,2024,0.0917887930408888
"STC","TM76","MINWND",1,2028,0.087853961569788
"STC","TM76","MINWND",1,2030,0.079937967719808
"STC","TM76","MINWND",1,2031,0.079937967719808
"STC","TM76","MINWND",1,2032,0.079937967719808
"STC","TM76","MINWND",1,2033,0.079937967719808
"STC","TM76","MINWND",1,2034,0.079937967719808
"STC","TM76","MINWND",1,2035,0.079937967719808
"STC","TM76","MINWND",1,2036,0.079937967719808
"STC","TM76","MINWND",1,2037,0.079937967719808
