REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"STC","TM46","PWRSOLDIST","SOL",2042,5.61990220414488e-05
"STC","TM46","PWRSOLDIST","SOL",2043,5.61990220414488e-05
"STC","TM46","PWRSOLDIST","SOL",2044,5.61990220414488e-05
"STC","TM46","PWRSOLDIST","SOL",2045,7.48463183867819e-05
"STC","TM46","PWRSOLDIST","SOL",2046,0.000101158239674608
"STC","TM46","PWRSOLDIST","SOL",2047,0.000101158239674608
"STC","TM46","PWRSOLDIST","SOL",2048,0.000101158239674608
"STC","TM46","PWRSOLDIST","SOL",2049,0.000101158239674608
"STC","TM46","PWRSOLDIST","SOL",2050,0.000101158239674608
"STC","TM47","PWRDIE","DSL",2019,0.00336050000000001
"STC","TM47","PWRDIE","DSL",2020,0.00336050000000001
"STC","TM47","PWRDIE","DSL",2021,0.00334179142011076
"STC","TM47","PWRDIE","DSL",2022,0.00399501843082711
"STC","TM47","PWRDIE","DSL",2023,0.00399501843082711
"STC","TM47","PWRDIE","DSL",2024,0.00398074035934454
"STC","TM47","PWRDIE","DSL",2025,0.00398520538742027
"STC","TM47","PWRDIE","DSL",2026,0.00399501843082711
"STC","TM47","PWRDIE","DSL",2027,0.00485439343082711
"STC","TM47","PWRDIE","DSL",2028,0.00480269199983675
"STC","TM47","PWRDIE","DSL",2029,0.00485439343082711
"STC","TM47","PWRDIE","DSL",2034,0.00148130369321488
"STC","TM47","PWRDIE","DSL",2035,0.0014938934308271
"STC","TM47","PWRDIE","DSL",2037,0.000859374999999999
"STC","TM47","PWRDIE","DSL",2038,0.000859374999999999
"STC","TM47","PWRDIE","DSL",2039,0.000859374999999999
"STC","TM47","PWRDIE","DSL",2040,0.000859374999999999
"STC","TM47","PWRWND","WND",2019,0.000234398396492248
"STC","TM47","PWRWND","WND",2020,0.000234398396492248
"STC","TM47","PWRWND","WND",2021,0.000139673821242821
"STC","TM47","PWRWND","WND",2023,0.000234398396492248
"STC","TM47","PWRWND","WND",2024,0.000579136088867971
"STC","TM47","PWRWND","WND",2025,0.000643882919002836
"STC","TM47","PWRWND","WND",2026,0.000698269176670794
"STC","TM47","PWRWND","WND",2027,0.000495268134520624
"STC","TM47","PWRWND","WND",2028,0.000568407013560141
"STC","TM47","PWRWND","WND",2029,0.000610268228502493
"STC","TM47","PWRWND","WND",2030,0.000916758172947461
"STC","TM47","PWRWND","WND",2031,0.000916758172947461
"STC","TM47","PWRWND","WND",2032,0.000916758172947461
"STC","TM47","PWRWND","WND",2033,0.000916758172947461
"STC","TM47","PWRWND","WND",2034,0.000916758172947461
"STC","TM47","PWRWND","WND",2035,0.000916758172947461
"STC","TM47","PWRWND","WND",2036,0.000916758172947461
"STC","TM47","PWRWND","WND",2037,0.000916758172947461
"STC","TM47","PWRWND","WND",2038,0.000916758172947461
"STC","TM47","PWRWND","WND",2039,0.000916758172947461
"STC","TM47","PWRWND","WND",2040,0.000682359776455212
"STC","TM47","PWRWND","WND",2041,0.000682359776455212
"STC","TM47","PWRWND","WND",2042,0.000682359776455212
"STC","TM47","PWRWND","WND",2043,0.000682359776455212
"STC","TM47","PWRWND","WND",2044,0.000682359776455212
"STC","TM47","PWRWND","WND",2045,0.000682359776455212
"STC","TM47","PWRWND","WND",2046,0.000682359776455212
"STC","TM47","PWRWND","WND",2047,0.000682359776455212
"STC","TM47","PWRWND","WND",2048,0.000682359776455212
"STC","TM47","DEMRESELC","ELC002",2019,0.000581752423089592
"STC","TM47","DEMRESELC","ELC002",2020,0.000594597837153104
"STC","TM47","DEMRESELC","ELC002",2021,0.00060781263705352
"STC","TM47","DEMRESELC","ELC002",2022,0.000621411246766872
"STC","TM47","DEMRESELC","ELC002",2023,0.00063111218326676
"STC","TM47","DEMRESELC","ELC002",2024,0.000655861948534992
"STC","TM47","DEMRESELC","ELC002",2025,0.000681239550372638
"STC","TM47","DEMRESELC","ELC002",2026,0.000699240977192462
"STC","TM47","DEMRESELC","ELC002",2027,0.00071729423382757
"STC","TM47","DEMRESELC","ELC002",2028,0.000735399701192822
"STC","TM47","DEMRESELC","ELC002",2029,0.000753557747505916
"STC","TM47","DEMRESELC","ELC002",2030,0.000771768753681712
"STC","TM47","DEMRESELC","ELC002",2031,0.00078057873032406
"STC","TM47","DEMRESELC","ELC002",2032,0.000789493255398316
"STC","TM47","DEMRESELC","ELC002",2033,0.00079851359862068
"STC","TM47","DEMRESELC","ELC002",2034,0.000807641093193162
"STC","TM47","DEMRESELC","ELC002",2035,0.000816877046923448
"STC","TM47","DEMRESELC","ELC002",2036,0.000826222818407872
"STC","TM47","DEMRESELC","ELC002",2037,0.000835679766242768
"STC","TM47","DEMRESELC","ELC002",2038,0.00084524924902447
"STC","TM47","DEMRESELC","ELC002",2039,0.000854932688835122
"STC","TM47","DEMRESELC","ELC002",2040,0.000864731482362544
"STC","TM47","DEMRESELC","ELC002",2041,0.000874647077083204
"STC","TM47","DEMRESELC","ELC002",2042,0.000884680907776408
"STC","TM47","DEMRESELC","ELC002",2043,0.000894834447312948
"STC","TM47","DEMRESELC","ELC002",2044,0.000906935388676914
"STC","TM47","DEMRESELC","ELC002",2045,0.00091903633004088
"STC","TM47","DEMRESELC","ELC002",2046,0.000931137271404846
"STC","TM47","DEMRESELC","ELC002",2047,0.000943238212768812
"STC","TM47","DEMRESELC","ELC002",2048,0.000955339154132778
"STC","TM47","DEMRESELC","ELC002",2049,0.000967440095496744
"STC","TM47","DEMRESELC","ELC002",2050,0.000967544999449188
"STC","TM47","DEMCOMELC","ELC002",2019,0.000907722955544288
"STC","TM47","DEMCOMELC","ELC002",2020,0.000610082280155344
"STC","TM47","DEMCOMELC","ELC002",2021,0.000649530013514374
"STC","TM47","DEMCOMELC","ELC002",2022,0.000944655228745174
"STC","TM47","DEMCOMELC","ELC002",2023,0.000968540583921608
"STC","TM47","DEMCOMELC","ELC002",2024,0.00100457962447296
"STC","TM47","DEMCOMELC","ELC002",2025,0.0010406749007548
"STC","TM47","DEMCOMELC","ELC002",2026,0.0010760181876172
"STC","TM47","DEMCOMELC","ELC002",2027,0.00111136146178243
"STC","TM47","DEMCOMELC","ELC002",2028,0.00114670474864483
"STC","TM47","DEMCOMELC","ELC002",2029,0.00118204803550722
"STC","TM47","DEMCOMELC","ELC002",2030,0.00121739132236962
"STC","TM47","DEMCOMELC","ELC002",2031,0.0012236012757549
"STC","TM47","DEMCOMELC","ELC002",2032,0.00122987331826237
"STC","TM47","DEMCOMELC","ELC002",2033,0.00123620808475011
"STC","TM47","DEMCOMELC","ELC002",2034,0.00124260621007624
"STC","TM47","DEMCOMELC","ELC002",2035,0.00124906830370452
"STC","TM47","DEMCOMELC","ELC002",2036,0.00125559501319021
"STC","TM47","DEMCOMELC","ELC002",2037,0.00126218699878575
"STC","TM47","DEMCOMELC","ELC002",2038,0.0012688449080464
"STC","TM47","DEMCOMELC","ELC002",2039,0.00127556938852741
"STC","TM47","DEMCOMELC","ELC002",2040,0.00128236112587553
"STC","TM47","DEMCOMELC","ELC002",2041,0.00128922076764603
"STC","TM47","DEMCOMELC","ELC002",2042,0.00129614901218282
"STC","TM47","DEMCOMELC","ELC002",2043,0.00130314653243548
"STC","TM47","DEMCOMELC","ELC002",2044,0.00132076912672987
"STC","TM47","DEMCOMELC","ELC002",2045,0.0013383917083271
"STC","TM47","DEMCOMELC","ELC002",2046,0.00135601430262149
"STC","TM47","DEMCOMELC","ELC002",2047,0.00137363688421872
"STC","TM47","DEMCOMELC","ELC002",2048,0.00139125947851311
"STC","TM47","DEMCOMELC","ELC002",2049,0.00140888206011034
"STC","TM47","DEMCOMELC","ELC002",2050,0.00140898697675995
"STC","TM47","PWRDIST","ELC001",2019,0.00160158642863858
"STC","TM47","PWRDIST","ELC001",2020,0.00129535496484779
"STC","TM47","PWRDIST","ELC001",2021,0.00135198134469666
"STC","TM47","PWRDIST","ELC001",2022,0.00168394244678715
"STC","TM47","PWRDIST","ELC001",2023,0.00172005673891222
"STC","TM47","PWRDIST","ELC001",2024,0.00178542104624511
"STC","TM47","PWRDIST","ELC001",2025,0.0018515209151908
"STC","TM47","PWRDIST","ELC001",2026,0.00190888082237598
"STC","TM47","PWRDIST","ELC001",2027,0.00196629644689248
"STC","TM47","PWRDIST","ELC001",2028,0.00202376822563188
"STC","TM47","PWRDIST","ELC001",2029,0.00208129654087434
"STC","TM47","PWRDIST","ELC001",2030,0.00213888180220573
"STC","TM47","PWRDIST","ELC001",2031,0.00215503226460104
"STC","TM47","PWRDIST","ELC001",2032,0.00217136190716203
"STC","TM47","PWRDIST","ELC001",2033,0.00218787277781806
"STC","TM47","PWRDIST","ELC001",2034,0.00220456699276279
"STC","TM47","PWRDIST","ELC001",2035,0.00222144661357846
"STC","TM47","PWRDIST","ELC001",2036,0.0022385137974173
"STC","TM47","PWRDIST","ELC001",2037,0.00225577071508443
"STC","TM47","PWRDIST","ELC001",2038,0.00227321952373212
"STC","TM47","PWRDIST","ELC001",2039,0.00229086244877691
"STC","TM47","PWRDIST","ELC001",2040,0.00230870172928825
"STC","TM47","PWRDIST","ELC001",2041,0.00232673961798843
"STC","TM47","PWRDIST","ELC001",2042,0.00234497840855831
"STC","TM47","PWRDIST","ELC001",2043,0.00236342040833164
"STC","TM47","PWRDIST","ELC001",2044,0.00239538119936213
"STC","TM47","PWRDIST","ELC001",2045,0.00242734197673976
"STC","TM47","PWRDIST","ELC001",2046,0.00245930276777025
"STC","TM47","PWRDIST","ELC001",2047,0.00249126354514788
"STC","TM47","PWRDIST","ELC001",2048,0.00252322433617838
"STC","TM47","PWRDIST","ELC001",2049,0.00255518511355601
"STC","TM47","PWRDIST","ELC001",2050,0.0025554107271066
"STC","TM48","PWRDIE","DSL",2019,0.00336050000000001
"STC","TM48","PWRDIE","DSL",2020,0.00267267278815305
"STC","TM48","PWRDIE","DSL",2021,0.00334179142011076
"STC","TM48","PWRDIE","DSL",2022,0.00399501843082711
"STC","TM48","PWRDIE","DSL",2023,0.0029748550678795
"STC","TM48","PWRDIE","DSL",2024,0.00398074035934454
"STC","TM48","PWRDIE","DSL",2025,0.00382019577723094
"STC","TM48","PWRDIE","DSL",2026,0.00393854500753851
"STC","TM48","PWRDIE","DSL",2027,0.00485439343082711
"STC","TM48","PWRDIE","DSL",2029,0.00485439343082711
"STC","TM48","PWRDIE","DSL",2034,0.00148130369321488
"STC","TM48","PWRDIE","DSL",2035,0.0014938934308271
"STC","TM48","PWRDIE","DSL",2036,0.0014938934308271
"STC","TM48","PWRDIE","DSL",2037,0.000859374999999999
"STC","TM48","PWRDIE","DSL",2038,0.000859374999999999
"STC","TM48","PWRDIE","DSL",2039,0.000859374999999999
"STC","TM48","PWRDIE","DSL",2040,0.000859374999999999
"STC","TM48","PWRWND","WND",2019,0.000173967889338472
"STC","TM48","PWRWND","WND",2023,0.000173967889338472
"STC","TM48","PWRWND","WND",2028,0.000680407744968247
"STC","TM48","PWRWND","WND",2030,0.000680407744968247
"STC","TM48","PWRWND","WND",2031,0.000680407744968247
"STC","TM48","PWRWND","WND",2032,0.000680407744968247
"STC","TM48","PWRWND","WND",2033,0.000680407744968247
"STC","TM48","PWRWND","WND",2034,0.000680407744968247
"STC","TM48","PWRWND","WND",2035,0.000680407744968247
"STC","TM48","PWRWND","WND",2036,0.000680407744968247
"STC","TM48","PWRWND","WND",2037,0.000680407744968247
"STC","TM48","PWRWND","WND",2038,0.000680407744968247
"STC","TM48","PWRWND","WND",2039,0.000680407744968247
"STC","TM48","PWRWND","WND",2040,0.000506439855629775
"STC","TM48","PWRWND","WND",2041,0.000506439855629775
"STC","TM48","PWRWND","WND",2042,0.000506439855629775
"STC","TM48","PWRWND","WND",2043,0.000506439855629775
"STC","TM48","PWRWND","WND",2044,0.000506439855629775
"STC","TM48","PWRWND","WND",2045,0.000506439855629775
"STC","TM48","PWRWND","WND",2046,0.000506439855629775
"STC","TM48","PWRWND","WND",2047,0.000506439855629775
"STC","TM48","PWRWND","WND",2048,0.000506439855629775
"STC","TM48","DEMRESELC","ELC002",2019,0.000363731789174296
"STC","TM48","DEMRESELC","ELC002",2020,0.000371763187505552
"STC","TM48","DEMRESELC","ELC002",2021,0.00038002553867176
"STC","TM48","DEMRESELC","ELC002",2022,0.000388527861042936
"STC","TM48","DEMRESELC","ELC002",2023,0.00039459322295588
"STC","TM48","DEMRESELC","ELC002",2024,0.000410067634484496
"STC","TM48","DEMRESELC","ELC002",2025,0.000425934591208694
"STC","TM48","DEMRESELC","ELC002",2026,0.000437189707517606
"STC","TM48","DEMRESELC","ELC002",2027,0.00044847722962441
"STC","TM48","DEMRESELC","ELC002",2028,0.000459797395690286
"STC","TM48","DEMRESELC","ELC002",2029,0.000471150435937708
"STC","TM48","DEMRESELC","ELC002",2030,0.000482536588527856
"STC","TM48","DEMRESELC","ELC002",2031,0.00048804489144078
"STC","TM48","DEMRESELC","ELC002",2032,0.000493618561658908
"STC","TM48","DEMRESELC","ELC002",2033,0.00049925839305284
"STC","TM48","DEMRESELC","ELC002",2034,0.000504965219186706
"STC","TM48","DEMRESELC","ELC002",2035,0.000510739857747224
"STC","TM48","DEMRESELC","ELC002",2036,0.000516583158175936
"STC","TM48","DEMRESELC","ELC002",2037,0.000522495969914384
"STC","TM48","DEMRESELC","ELC002",2038,0.00052847914240411
"STC","TM48","DEMRESELC","ELC002",2039,0.000534533564780186
"STC","TM48","DEMRESELC","ELC002",2040,0.000540660110300272
"STC","TM48","DEMRESELC","ELC002",2041,0.000546859683976852
"STC","TM48","DEMRESELC","ELC002",2042,0.000553133182883704
"STC","TM48","DEMRESELC","ELC002",2043,0.000559481527910724
"STC","TM48","DEMRESELC","ELC002",2044,0.000567047456093082
"STC","TM48","DEMRESELC","ELC002",2045,0.00057461338427544
"STC","TM48","DEMRESELC","ELC002",2046,0.000582179312457798
"STC","TM48","DEMRESELC","ELC002",2047,0.000589745240640156
"STC","TM48","DEMRESELC","ELC002",2048,0.000597311168822514
"STC","TM48","DEMRESELC","ELC002",2049,0.000604877097004872
"STC","TM48","DEMRESELC","ELC002",2050,0.000604942686593844
"STC","TM48","DEMCOMELC","ELC002",2019,0.000567539870210144
"STC","TM48","DEMCOMELC","ELC002",2020,0.000381444598246672
"STC","TM48","DEMCOMELC","ELC002",2021,0.000406108689128062
"STC","TM48","DEMCOMELC","ELC002",2022,0.000590631208168462
"STC","TM48","DEMCOMELC","ELC002",2023,0.000605565160531304
"STC","TM48","DEMCOMELC","ELC002",2024,0.000628098018461228
"STC","TM48","DEMCOMELC","ELC002",2025,0.000650666036920026
"STC","TM48","DEMCOMELC","ELC002",2026,0.000672763885515974
"STC","TM48","DEMCOMELC","ELC002",2027,0.000694861726173216
"STC","TM48","DEMCOMELC","ELC002",2028,0.000716959574769164
"STC","TM48","DEMCOMELC","ELC002",2029,0.000739057423365112
"STC","TM48","DEMCOMELC","ELC002",2030,0.00076115527196106
"STC","TM48","DEMCOMELC","ELC002",2031,0.000765037950168952
"STC","TM48","DEMCOMELC","ELC002",2032,0.000768959448649184
"STC","TM48","DEMCOMELC","ELC002",2033,0.000772920164337056
"STC","TM48","DEMCOMELC","ELC002",2034,0.000776920494167868
"STC","TM48","DEMCOMELC","ELC002",2035,0.000780960819199508
"STC","TM48","DEMCOMELC","ELC002",2036,0.000785041544305982
"STC","TM48","DEMCOMELC","ELC002",2037,0.000789163082300002
"STC","TM48","DEMCOMELC","ELC002",2038,0.000793325838055574
"STC","TM48","DEMCOMELC","ELC002",2039,0.000797530216446704
"STC","TM48","DEMCOMELC","ELC002",2040,0.000801776646163516
"STC","TM48","DEMCOMELC","ELC002",2041,0.000806065532080016
"STC","TM48","DEMCOMELC","ELC002",2042,0.000810397310825034
"STC","TM48","DEMCOMELC","ELC002",2043,0.000814772403149988
"STC","TM48","DEMCOMELC","ELC002",2044,0.000825790660226684
"STC","TM48","DEMCOMELC","ELC002",2045,0.000836808909364674
"STC","TM48","DEMCOMELC","ELC002",2046,0.00084782716644137
"STC","TM48","DEMCOMELC","ELC002",2047,0.00085884541557936
"STC","TM48","DEMCOMELC","ELC002",2048,0.000869863672656056
"STC","TM48","DEMCOMELC","ELC002",2049,0.000880881921794046
"STC","TM48","DEMCOMELC","ELC002",2050,0.000880947519321724
"STC","TM48","PWRDIST","ELC001",2019,0.00100136737568219
"STC","TM48","PWRDIST","ELC001",2020,0.000809900844894865
"STC","TM48","PWRDIST","ELC001",2021,0.000845305621290131
"STC","TM48","PWRDIST","ELC001",2022,0.0010528592142058
"STC","TM48","PWRDIST","ELC001",2023,0.00107543912202923
"STC","TM48","PWRDIST","ELC001",2024,0.00111630715370508
"STC","TM48","PWRDIST","ELC001",2025,0.00115763508400938
"STC","TM48","PWRDIST","ELC001",2026,0.00119349848713288
"STC","TM48","PWRDIST","ELC001",2027,0.00122939672666411
"STC","TM48","PWRDIST","ELC001",2028,0.00126533007576285
"STC","TM48","PWRDIST","ELC001",2029,0.00130129877344389
"STC","TM48","PWRDIST","ELC001",2030,0.00133730307579453
"STC","TM48","PWRDIST","ELC001",2031,0.0013474009049567
"STC","TM48","PWRDIST","ELC001",2032,0.00135761076377214
"STC","TM48","PWRDIST","ELC001",2033,0.00136793393267731
"STC","TM48","PWRDIST","ELC001",2034,0.00137837173478986
"STC","TM48","PWRDIST","ELC001",2035,0.00138892545908251
"STC","TM48","PWRDIST","ELC001",2036,0.00139959645428163
"STC","TM48","PWRDIST","ELC001",2037,0.00141038607764988
"STC","TM48","PWRDIST","ELC001",2038,0.00142129567791364
"STC","TM48","PWRDIST","ELC001",2039,0.00143232664648053
"STC","TM48","PWRDIST","ELC001",2040,0.0014434803832944
"STC","TM48","PWRDIST","ELC001",2041,0.00145475829683534
"STC","TM48","PWRDIST","ELC001",2042,0.00146616182119219
"STC","TM48","PWRDIST","ELC001",2043,0.00147769239899001
"STC","TM48","PWRDIST","ELC001",2044,0.00149767539389222
"STC","TM48","PWRDIST","ELC001",2045,0.00151765838025819
"STC","TM48","PWRDIST","ELC001",2046,0.0015376413751604
"STC","TM48","PWRDIST","ELC001",2047,0.00155762436152636
"STC","TM48","PWRDIST","ELC001",2048,0.00157760735642857
"STC","TM48","PWRDIST","ELC001",2049,0.00159759034279454
"STC","TM48","PWRDIST","ELC001",2050,0.00159773140421029
"STC","TM49","PWRDIE","DSL",2019,0.00336050000000001
"STC","TM49","PWRDIE","DSL",2020,0.00129328415914933
"STC","TM49","PWRDIE","DSL",2021,0.00334179142011076
"STC","TM49","PWRDIE","DSL",2022,0.00399501843082711
"STC","TM49","PWRDIE","DSL",2023,0.00190970341091427
"STC","TM49","PWRDIE","DSL",2024,0.00398074035934454
"STC","TM49","PWRDIE","DSL",2025,0.00268732839575065
"STC","TM49","PWRDIE","DSL",2026,0.00277058152353971
"STC","TM49","PWRDIE","DSL",2027,0.00485439343082711
"STC","TM49","PWRDIE","DSL",2029,0.00485439343082711
"STC","TM49","PWRDIE","DSL",2034,0.00148130369321488
"STC","TM49","PWRDIE","DSL",2035,0.0014938934308271
"STC","TM49","PWRDIE","DSL",2036,0.0014938934308271
"STC","TM49","PWRDIE","DSL",2037,0.000859374999999999
"STC","TM49","PWRDIE","DSL",2038,0.000859374999999999
"STC","TM49","PWRDIE","DSL",2039,0.000859374999999999
"STC","TM49","PWRDIE","DSL",2040,0.000859374999999999
"STC","TM49","PWRWND","WND",2019,0.000177822934115709
"STC","TM49","PWRWND","WND",2020,0.000177822934115709
"STC","TM49","PWRWND","WND",2023,0.000177822934115709
"STC","TM49","PWRWND","WND",2028,0.000695485253430327
"STC","TM49","PWRWND","WND",2030,0.000695485253430327
"STC","TM49","PWRWND","WND",2031,0.000695485253430327
"STC","TM49","PWRWND","WND",2032,0.000695485253430327
"STC","TM49","PWRWND","WND",2033,0.000695485253430327
"STC","TM49","PWRWND","WND",2034,0.000695485253430327
"STC","TM49","PWRWND","WND",2035,0.000695485253430327
"STC","TM49","PWRWND","WND",2036,0.000695485253430327
"STC","TM49","PWRWND","WND",2037,0.000695485253430327
"STC","TM49","PWRWND","WND",2038,0.000695485253430327
"STC","TM49","PWRWND","WND",2039,0.000695485253430327
"STC","TM49","PWRWND","WND",2040,0.000517662319314619
"STC","TM49","PWRWND","WND",2041,0.000517662319314619
"STC","TM49","PWRWND","WND",2042,0.000517662319314619
"STC","TM49","PWRWND","WND",2043,0.000517662319314619
"STC","TM49","PWRWND","WND",2044,0.000517662319314619
"STC","TM49","PWRWND","WND",2045,0.000517662319314619
"STC","TM49","PWRWND","WND",2046,0.000517662319314619
"STC","TM49","PWRWND","WND",2047,0.000517662319314619
"STC","TM49","PWRWND","WND",2048,0.000517662319314619
"STC","TM49","DEMRESELC","ELC002",2019,0.000255868238824612
"STC","TM49","DEMRESELC","ELC002",2020,0.000261517950528344
"STC","TM49","DEMRESELC","ELC002",2021,0.00026733012670972
"STC","TM49","DEMRESELC","ELC002",2022,0.000273311111368692
"STC","TM49","DEMRESELC","ELC002",2023,0.00027757780874486
"STC","TM49","DEMRESELC","ELC002",2024,0.000288463330831512
"STC","TM49","DEMRESELC","ELC002",2025,0.000299624990035793
"STC","TM49","DEMRESELC","ELC002",2026,0.000307542436004057
"STC","TM49","DEMRESELC","ELC002",2027,0.000315482677929895
"STC","TM49","DEMRESELC","ELC002",2028,0.000323445883348517
"STC","TM49","DEMRESELC","ELC002",2029,0.000331432214210626
"STC","TM49","DEMRESELC","ELC002",2030,0.000339441838051432
"STC","TM49","DEMRESELC","ELC002",2031,0.00034331667057141
"STC","TM49","DEMRESELC","ELC002",2032,0.000347237485922026
"STC","TM49","DEMRESELC","ELC002",2033,0.00035120484255398
"STC","TM49","DEMRESELC","ELC002",2034,0.000355219326840507
"STC","TM49","DEMRESELC","ELC002",2035,0.000359281513985828
"STC","TM49","DEMRESELC","ELC002",2036,0.000363392001532192
"STC","TM49","DEMRESELC","ELC002",2037,0.000367551387021848
"STC","TM49","DEMRESELC","ELC002",2038,0.000371760267997045
"STC","TM49","DEMRESELC","ELC002",2039,0.000376019269922567
"STC","TM49","DEMRESELC","ELC002",2040,0.000380329007094184
"STC","TM49","DEMRESELC","ELC002",2041,0.000384690116145694
"STC","TM49","DEMRESELC","ELC002",2042,0.000389103228126388
"STC","TM49","DEMRESELC","ELC002",2043,0.000393568990839078
"STC","TM49","DEMRESELC","ELC002",2044,0.000398891266143879
"STC","TM49","DEMRESELC","ELC002",2045,0.00040421354144868
"STC","TM49","DEMRESELC","ELC002",2046,0.000409535816753481
"STC","TM49","DEMRESELC","ELC002",2047,0.000414858092058282
"STC","TM49","DEMRESELC","ELC002",2048,0.000420180367363083
"STC","TM49","DEMRESELC","ELC002",2049,0.000425502642667884
"STC","TM49","DEMRESELC","ELC002",2050,0.000425548781864718
"STC","TM49","DEMCOMELC","ELC002",2019,0.000399237656359568
"STC","TM49","DEMCOMELC","ELC002",2020,0.000268328368504984
"STC","TM49","DEMCOMELC","ELC002",2021,0.000285678398620189
"STC","TM49","DEMCOMELC","ELC002",2022,0.000415481328623989
"STC","TM49","DEMCOMELC","ELC002",2023,0.000425986663058588
"STC","TM49","DEMCOMELC","ELC002",2024,0.000441837470840066
"STC","TM49","DEMCOMELC","ELC002",2025,0.000457713012403047
"STC","TM49","DEMCOMELC","ELC002",2026,0.000473257811538953
"STC","TM49","DEMCOMELC","ELC002",2027,0.000488802605090352
"STC","TM49","DEMCOMELC","ELC002",2028,0.000504347404226258
"STC","TM49","DEMCOMELC","ELC002",2029,0.000519892203362164
"STC","TM49","DEMCOMELC","ELC002",2030,0.00053543700249807
"STC","TM49","DEMCOMELC","ELC002",2031,0.000538168284350644
"STC","TM49","DEMCOMELC","ELC002",2032,0.000540926874442448
"STC","TM49","DEMCOMELC","ELC002",2033,0.000543713051998832
"STC","TM49","DEMCOMELC","ELC002",2034,0.000546527096245146
"STC","TM49","DEMCOMELC","ELC002",2035,0.000549369275237726
"STC","TM49","DEMCOMELC","ELC002",2036,0.000552239873786429
"STC","TM49","DEMCOMELC","ELC002",2037,0.000555139182285619
"STC","TM49","DEMCOMELC","ELC002",2038,0.000558067485545153
"STC","TM49","DEMCOMELC","ELC002",2039,0.000561025068374888
"STC","TM49","DEMCOMELC","ELC002",2040,0.000564012232338202
"STC","TM49","DEMCOMELC","ELC002",2041,0.000567029262244952
"STC","TM49","DEMCOMELC","ELC002",2042,0.000570076465243023
"STC","TM49","DEMCOMELC","ELC002",2043,0.000573154137311286
"STC","TM49","DEMCOMELC","ELC002",2044,0.000580904963928698
"STC","TM49","DEMCOMELC","ELC002",2045,0.000588655784961603
"STC","TM49","DEMCOMELC","ELC002",2046,0.000596406611579015
"STC","TM49","DEMCOMELC","ELC002",2047,0.00060415743261192
"STC","TM49","DEMCOMELC","ELC002",2048,0.000611908259229332
"STC","TM49","DEMCOMELC","ELC002",2049,0.000619659080262237
"STC","TM49","DEMCOMELC","ELC002",2050,0.000619705225043578
"STC","TM49","PWRDIST","ELC001",2019,0.000704414941058258
"STC","TM49","PWRDIST","ELC001",2020,0.000569727224767019
"STC","TM49","PWRDIST","ELC001",2021,0.000594632822935386
"STC","TM49","PWRDIST","ELC001",2022,0.000740637032250195
"STC","TM49","PWRDIST","ELC001",2023,0.000756520937423063
"STC","TM49","PWRDIST","ELC001",2024,0.000785269679216751
"STC","TM49","PWRDIST","ELC001",2025,0.00081434193810628
"STC","TM49","PWRDIST","ELC001",2026,0.000839570158648398
"STC","TM49","PWRDIST","ELC001",2027,0.000864822884968007
"STC","TM49","PWRDIST","ELC001",2028,0.000890100309220188
"STC","TM49","PWRDIST","ELC001",2029,0.000915402599540634
"STC","TM49","PWRDIST","ELC001",2030,0.000940729936074734
"STC","TM49","PWRDIST","ELC001",2031,0.000947833284862424
"STC","TM49","PWRDIST","ELC001",2032,0.000955015441252123
"STC","TM49","PWRDIST","ELC001",2033,0.000962277305970766
"STC","TM49","PWRDIST","ELC001",2034,0.000969619809769519
"STC","TM49","PWRDIST","ELC001",2035,0.000977043859380166
"STC","TM49","PWRDIST","ELC001",2036,0.00098455040356841
"STC","TM49","PWRDIST","ELC001",2037,0.000992140397104803
"STC","TM49","PWRDIST","ELC001",2038,0.000999814788755052
"STC","TM49","PWRDIST","ELC001",2039,0.00100757455730909
"STC","TM49","PWRDIST","ELC001",2040,0.00101542068756171
"STC","TM49","PWRDIST","ELC001",2041,0.00102335417031252
"STC","TM49","PWRDIST","ELC001",2042,0.00103137601437571
"STC","TM49","PWRDIST","ELC001",2043,0.00103948723457028
"STC","TM49","PWRDIST","ELC001",2044,0.00105354433341137
"STC","TM49","PWRDIST","ELC001",2045,0.00106760142624762
"STC","TM49","PWRDIST","ELC001",2046,0.00108165852508871
"STC","TM49","PWRDIST","ELC001",2047,0.00109571561792495
"STC","TM49","PWRDIST","ELC001",2048,0.00110977271676604
"STC","TM49","PWRDIST","ELC001",2049,0.00112382980960228
"STC","TM49","PWRDIST","ELC001",2050,0.00112392903968634
"STC","TM50","PWRDIE","DSL",2019,0.00336050000000001
"STC","TM50","PWRDIE","DSL",2020,0.00194020505512671
"STC","TM50","PWRDIE","DSL",2021,0.00334179142011076
"STC","TM50","PWRDIE","DSL",2022,0.00399501843082711
"STC","TM50","PWRDIE","DSL",2023,0.00194376544930184
"STC","TM50","PWRDIE","DSL",2024,0.00398074035934454
"STC","TM50","PWRDIE","DSL",2025,0.0027732400282637
"STC","TM50","PWRDIE","DSL",2026,0.000385121657996322
"STC","TM50","PWRDIE","DSL",2027,0.00485439343082711
"STC","TM50","PWRDIE","DSL",2036,0.000878851625354553
"STC","TM50","PWRDIE","DSL",2037,0.000859374999999999
"STC","TM50","PWRDIE","DSL",2038,0.000859374999999999
"STC","TM50","PWRDIE","DSL",2039,0.000859374999999999
