REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"SC","PWRSOL","ELC001",2035,0.0198807730261422
"SC","PWRSOL","ELC001",2036,0.023012630687823
"SC","PWRSOL","ELC001",2037,0.029905983520305
"SC","PWRSOL","ELC001",2038,0.030579709520305
"SC","PWRSOL","ELC001",2039,0.031260803520305
"SC","PWRSOL","ELC001",2040,0.031949350520305
"SC","PWRSOL","ELC001",2041,0.032245432520305
"SC","PWRSOL","ELC001",2042,0.032949137520305
"SC","PWRSOL","ELC001",2043,0.033660548520305
"SC","PWRSOL","ELC001",2044,0.0504192159642134
"SC","PWRSOL","ELC001",2045,0.0516060919642134
"SC","PWRSOL","ELC001",2046,0.087327148
"SC","PWRSOL","ELC001",2047,0.088514024
"SC","PWRSOL","ELC001",2048,0.0897009
"SC","PWRSOL","ELC001",2049,0.090887776
"SC","PWRSOL","ELC001",2050,0.092074652
"SC","PWRSOL","DELC",2019,5.7e-05
"SC","PWRSOL","DELC",2020,8.1e-05
"SC","PWRSOL","DELC",2021,0.000106
"SC","PWRSOL","DELC",2022,0.00451
"SC","PWRSOL","DELC",2023,5.7e-05
"SC","PWRSOL","DELC",2024,6.3e-05
"SC","PWRSOL","DELC",2025,0.0133363176130285
"SC","PWRSOL","DELC",2026,0.0118806755303593
"SC","PWRSOL","DELC",2027,0.00754521797759164
"SC","PWRSOL","DELC",2028,0.0133202046062291
"SC","PWRSOL","DELC",2029,0.0137241539269458
"SC","PWRSOL","DELC",2030,0.021471063296037
"SC","PWRSOL","DELC",2031,0.0187719878663283
"SC","PWRSOL","DELC",2032,0.0207981230304088
"SC","PWRSOL","DELC",2033,0.0221522427005506
"SC","PWRSOL","DELC",2034,0.0206235622861749
"SC","PWRSOL","DELC",2035,0.0198807730261422
"SC","PWRSOL","DELC",2036,0.023012630687823
"SC","PWRSOL","DELC",2037,0.029905983520305
"SC","PWRSOL","DELC",2038,0.030579709520305
"SC","PWRSOL","DELC",2039,0.031260803520305
"SC","PWRSOL","DELC",2040,0.031949350520305
"SC","PWRSOL","DELC",2041,0.032245432520305
"SC","PWRSOL","DELC",2042,0.032949137520305
"SC","PWRSOL","DELC",2043,0.033660548520305
"SC","PWRSOL","DELC",2044,0.0504192159642134
"SC","PWRSOL","DELC",2045,0.0516060919642134
"SC","PWRSOL","DELC",2046,0.087327148
"SC","PWRSOL","DELC",2047,0.088514024
"SC","PWRSOL","DELC",2048,0.0897009
"SC","PWRSOL","DELC",2049,0.090887776
"SC","PWRSOL","DELC",2050,0.092074652
"SC","BAT","ELC001",2019,0.00670337070466877
"SC","BAT","ELC001",2020,0.00344353790342778
"SC","BAT","ELC001",2021,0.00636632406906127
"SC","BAT","ELC001",2022,0.0025503897041227
"SC","BAT","ELC001",2023,0.00554817230297411
"SC","BAT","ELC001",2024,0.00599703058706579
"SC","BAT","ELC001",2025,0.00326831749945487
"SC","BAT","ELC001",2026,0.00364186715608759
"SC","BAT","ELC001",2027,0.00368580249322509
"SC","BAT","ELC001",2028,0.00503795272682217
"SC","BAT","ELC001",2029,0.00426845652966011
"SC","BAT","ELC001",2030,0.00743600602012364
"SC","BAT","ELC001",2031,0.00840457220423387
"SC","BAT","ELC001",2032,0.00827688145723752
"SC","BAT","ELC001",2033,0.0127273489085734
"SC","BAT","ELC001",2034,0.0171625662085346
"SC","BAT","ELC001",2035,0.0174922365459937
"SC","BAT","ELC001",2036,0.0177815523767693
"SC","BAT","ELC001",2037,0.025318354166008
"SC","BAT","ELC001",2038,0.0255147045725786
"SC","BAT","ELC001",2039,0.0315359140058403
"SC","BAT","ELC001",2040,0.0317871152007658
"SC","BAT","ELC001",2041,0.0314978432455637
"SC","BAT","ELC001",2042,0.0628060617403865
"SC","BAT","ELC001",2043,0.040451505879376
"SC","BAT","ELC001",2044,0.0394677512119776
"SC","BAT","ELC001",2045,0.0422030055159642
"SC","BAT","ELC001",2046,0.0653088616114102
"SC","BAT","ELC001",2047,0.0550142016780218
"SC","BAT","ELC001",2048,0.0701832046144525
"SC","BAT","ELC001",2049,0.0562938618544911
"SC","BAT","ELC001",2050,0.0821589754902539
"SC","DEMRESELC","RESELC",2019,0.0202685390608056
"SC","DEMRESELC","RESELC",2020,0.0207162510621487
"SC","DEMRESELC","RESELC",2021,0.0211768370635305
"SC","DEMRESELC","RESELC",2022,0.0216508020649524
"SC","DEMRESELC","RESELC",2023,0.0219889720659669
"SC","DEMRESELC","RESELC",2024,0.0228514760685544
"SC","DEMRESELC","RESELC",2025,0.0237358680712076
"SC","DEMRESELC","RESELC",2026,0.0243628530730885
"SC","DEMRESELC","RESELC",2027,0.0249916310749749
"SC","DEMRESELC","RESELC",2028,0.0256222150768666
"SC","DEMRESELC","RESELC",2029,0.0262546200787638
"SC","DEMRESELC","RESELC",2030,0.0268888580806666
"SC","DEMRESELC","RESELC",2031,0.0271955490815866
"SC","DEMRESELC","RESELC",2032,0.0275058760825176
"SC","DEMRESELC","RESELC",2033,0.0278198830834596
"SC","DEMRESELC","RESELC",2034,0.0281376170844128
"SC","DEMRESELC","RESELC",2035,0.0284591240853774
"SC","DEMRESELC","RESELC",2036,0.0287844490863533
"SC","DEMRESELC","RESELC",2037,0.0291136400873409
"SC","DEMRESELC","RESELC",2038,0.0294467460883402
"SC","DEMRESELC","RESELC",2039,0.0297838150893515
"SC","DEMRESELC","RESELC",2040,0.0301248950903747
"SC","DEMRESELC","RESELC",2041,0.0304700370914101
"SC","DEMRESELC","RESELC",2042,0.0308192910924579
"SC","DEMRESELC","RESELC",2043,0.0311727080935181
"SC","DEMRESELC","RESELC",2044,0.0315942600947828
"SC","DEMRESELC","RESELC",2045,0.0320158120960474
"SC","DEMRESELC","RESELC",2046,0.0324373630973121
"SC","DEMRESELC","RESELC",2047,0.0328589150985767
"SC","DEMRESELC","RESELC",2048,0.0332804670998414
"SC","DEMRESELC","RESELC",2049,0.0339663698181676
"SC","DEMRESELC","RESELC",2050,0.0341235711023707
"SC","DEMCOMELC","COMELC",2019,0.0396696521190089
"SC","DEMCOMELC","COMELC",2020,0.0295570780886712
"SC","DEMCOMELC","COMELC",2021,0.0309961890929886
"SC","DEMCOMELC","COMELC",2022,0.041197340123592
"SC","DEMCOMELC","COMELC",2023,0.0420447141261341
"SC","DEMCOMELC","COMELC",2024,0.0435138021305414
"SC","DEMCOMELC","COMELC",2025,0.0449848921349547
"SC","DEMCOMELC","COMELC",2026,0.0464292251392877
"SC","DEMCOMELC","COMELC",2027,0.0478735581436207
"SC","DEMCOMELC","COMELC",2028,0.0493178921479537
"SC","DEMCOMELC","COMELC",2029,0.0507622251522867
"SC","DEMCOMELC","COMELC",2030,0.0522065581566197
"SC","DEMCOMELC","COMELC",2031,0.0525242611575728
"SC","DEMCOMELC","COMELC",2032,0.0528451401585354
"SC","DEMCOMELC","COMELC",2033,0.0531692281595077
"SC","DEMCOMELC","COMELC",2034,0.0534965571604897
"SC","DEMCOMELC","COMELC",2035,0.0538271591614815
"SC","DEMCOMELC","COMELC",2036,0.0541610671624832
"SC","DEMCOMELC","COMELC",2037,0.054498315163495
"SC","DEMCOMELC","COMELC",2038,0.0548389341645168
"SC","DEMCOMELC","COMELC",2039,0.0551829601655489
"SC","DEMCOMELC","COMELC",2040,0.0555304271665913
"SC","DEMCOMELC","COMELC",2041,0.0558813671676441
"SC","DEMCOMELC","COMELC",2042,0.0562358181687075
"SC","DEMCOMELC","COMELC",2043,0.0565938131697815
"SC","DEMCOMELC","COMELC",2044,0.0573591371720774
"SC","DEMCOMELC","COMELC",2045,0.0581244611743734
"SC","DEMCOMELC","COMELC",2046,0.0588897851766693
"SC","DEMCOMELC","COMELC",2047,0.0596551091789653
"SC","DEMCOMELC","COMELC",2048,0.0604204331812613
"SC","DEMCOMELC","COMELC",2049,0.0611857571835573
"SC","DEMCOMELC","COMELC",2050,0.0619510811858532
"SC","PWRDIST","ELC002",2019,0.0599381911798146
"SC","PWRDIST","ELC002",2020,0.05027332915082
"SC","PWRDIST","ELC002",2021,0.0521730261565191
"SC","PWRDIST","ELC002",2022,0.0628481421885444
"SC","PWRDIST","ELC002",2023,0.064033686192101
"SC","PWRDIST","ELC002",2024,0.0663652781990959
"SC","PWRDIST","ELC002",2025,0.0687207602061623
"SC","PWRDIST","ELC002",2026,0.0707920782123762
"SC","PWRDIST","ELC002",2027,0.0728651892185956
"SC","PWRDIST","ELC002",2028,0.0749401072248203
